user_id,touch_position,touch_count,channel,is_first,is_last,conversion_date
U014354,4,4,Google Ads,False,True,2026-04-23
U014355,1,1,Facebook Ads,True,True,2026-04-20
U014356,1,3,TikTok Ads,True,False,2026-04-14
U014356,2,3,Zalo Ads,False,False,2026-04-14
U014356,3,3,Google Ads,False,True,2026-04-14
U014357,1,2,TikTok Ads,True,False,2026-03-23
U014357,2,2,Facebook Ads,False,True,2026-03-23
U014358,1,3,Facebook Ads,True,False,2026-03-17
U014358,2,3,Facebook Ads,False,False,2026-03-17
U014358,3,3,Facebook Ads,False,True,2026-03-17
U014359,1,2,TikTok Ads,True,False,2026-03-01
U014359,2,2,Google Ads,False,True,2026-03-01
U014360,1,1,Google Ads,True,True,2026-03-11
U014361,1,3,TikTok Ads,True,False,2026-04-20
U014361,2,3,Google Ads,False,False,2026-04-20
U014361,3,3,Google Ads,False,True,2026-04-20
U014362,1,2,TikTok Ads,True,False,2026-03-03
U014362,2,2,Google Ads,False,True,2026-03-03
U014363,1,2,Facebook Ads,True,False,2026-04-21
U014363,2,2,Zalo Ads,False,True,2026-04-21
U014364,1,4,Facebook Ads,True,False,2026-03-15
U014364,2,4,Zalo Ads,False,False,2026-03-15
U014364,3,4,Zalo Ads,False,False,2026-03-15
U014364,4,4,Google Ads,False,True,2026-03-15
U014365,1,1,Zalo Ads,True,True,2026-04-27
U014366,1,3,Facebook Ads,True,False,2026-04-26
U014366,2,3,Facebook Ads,False,False,2026-04-26
U014366,3,3,Google Ads,False,True,2026-04-26
U014367,1,1,TikTok Ads,True,True,2026-03-16
U014368,1,1,Facebook Ads,True,True,2026-03-07
U014369,1,2,TikTok Ads,True,False,2026-04-02
U014369,2,2,Google Ads,False,True,2026-04-02
U014370,1,1,Zalo Ads,True,True,2026-04-27
U014371,1,4,Facebook Ads,True,False,2026-04-30
U014371,2,4,Zalo Ads,False,False,2026-04-30
U014371,3,4,Zalo Ads,False,False,2026-04-30
U014371,4,4,Google Ads,False,True,2026-04-30
U014372,1,4,Facebook Ads,True,False,2026-04-18
U014372,2,4,Google Ads,False,False,2026-04-18
U014372,3,4,Facebook Ads,False,False,2026-04-18
U014372,4,4,TikTok Ads,False,True,2026-04-18
U014373,1,3,TikTok Ads,True,False,2026-04-20
U014373,2,3,TikTok Ads,False,False,2026-04-20
U014373,3,3,Zalo Ads,False,True,2026-04-20
U014374,1,2,Facebook Ads,True,False,2026-04-23
U014374,2,2,TikTok Ads,False,True,2026-04-23
U014375,1,3,Facebook Ads,True,False,2026-03-17
U014375,2,3,TikTok Ads,False,False,2026-03-17
U014375,3,3,Google Ads,False,True,2026-03-17
U014376,1,2,TikTok Ads,True,False,2026-03-11
U014376,2,2,Zalo Ads,False,True,2026-03-11
U014377,1,4,TikTok Ads,True,False,2026-04-27
U014377,2,4,Zalo Ads,False,False,2026-04-27
U014377,3,4,TikTok Ads,False,False,2026-04-27
U014377,4,4,TikTok Ads,False,True,2026-04-27
U014378,1,4,Google Ads,True,False,2026-03-16
U014378,2,4,TikTok Ads,False,False,2026-03-16
U014378,3,4,Facebook Ads,False,False,2026-03-16
U014378,4,4,Google Ads,False,True,2026-03-16
U014379,1,3,Facebook Ads,True,False,2026-03-27
U014379,2,3,TikTok Ads,False,False,2026-03-27
U014379,3,3,TikTok Ads,False,True,2026-03-27
U014380,1,3,TikTok Ads,True,False,2026-03-17
U014380,2,3,Facebook Ads,False,False,2026-03-17
U014380,3,3,TikTok Ads,False,True,2026-03-17
U014381,1,2,Facebook Ads,True,False,2026-03-19
U014381,2,2,Google Ads,False,True,2026-03-19
U014382,1,1,Zalo Ads,True,True,2026-04-23
U014383,1,2,Facebook Ads,True,False,2026-04-20
U014383,2,2,TikTok Ads,False,True,2026-04-20
U014384,1,1,Google Ads,True,True,2026-03-07
U014385,1,3,Google Ads,True,False,2026-03-10
U014385,2,3,Facebook Ads,False,False,2026-03-10
U014385,3,3,Zalo Ads,False,True,2026-03-10
U014386,1,2,Facebook Ads,True,False,2026-04-12
U014386,2,2,Facebook Ads,False,True,2026-04-12
U014387,1,2,Facebook Ads,True,False,2026-03-01
U014387,2,2,Google Ads,False,True,2026-03-01
U014388,1,3,Facebook Ads,True,False,2026-04-11
U014388,2,3,Facebook Ads,False,False,2026-04-11
U014388,3,3,Zalo Ads,False,True,2026-04-11
U014389,1,3,TikTok Ads,True,False,2026-03-13
U014389,2,3,Zalo Ads,False,False,2026-03-13
U014389,3,3,Google Ads,False,True,2026-03-13
U014390,1,4,Facebook Ads,True,False,2026-03-10
U014390,2,4,Google Ads,False,False,2026-03-10
U014390,3,4,Google Ads,False,False,2026-03-10
U014390,4,4,Zalo Ads,False,True,2026-03-10
U014391,1,3,Zalo Ads,True,False,2026-04-09
U014391,2,3,TikTok Ads,False,False,2026-04-09
U014391,3,3,Google Ads,False,True,2026-04-09
U014392,1,3,Facebook Ads,True,False,2026-03-22
U014392,2,3,TikTok Ads,False,False,2026-03-22
U014392,3,3,Google Ads,False,True,2026-03-22
U014393,1,4,TikTok Ads,True,False,2026-03-25
U014393,2,4,Google Ads,False,False,2026-03-25
U014393,3,4,Facebook Ads,False,False,2026-03-25
U014393,4,4,Zalo Ads,False,True,2026-03-25
U014394,1,4,TikTok Ads,True,False,2026-03-04
U014394,2,4,Facebook Ads,False,False,2026-03-04
U014394,3,4,Google Ads,False,False,2026-03-04
U014394,4,4,Facebook Ads,False,True,2026-03-04
U014395,1,2,Facebook Ads,True,False,2026-03-04
U014395,2,2,Zalo Ads,False,True,2026-03-04
U014396,1,3,TikTok Ads,True,False,2026-04-04
U014396,2,3,Zalo Ads,False,False,2026-04-04
U014396,3,3,Google Ads,False,True,2026-04-04
U014397,1,2,Facebook Ads,True,False,2026-04-30
U014397,2,2,Google Ads,False,True,2026-04-30
U014398,1,2,TikTok Ads,True,False,2026-03-26
U014398,2,2,TikTok Ads,False,True,2026-03-26
U014399,1,1,Zalo Ads,True,True,2026-04-05
U014400,1,2,TikTok Ads,True,False,2026-04-02
U014400,2,2,Google Ads,False,True,2026-04-02
U014401,1,1,Google Ads,True,True,2026-04-30
U014402,1,3,TikTok Ads,True,False,2026-04-06
U014402,2,3,Google Ads,False,False,2026-04-06
U014402,3,3,Zalo Ads,False,True,2026-04-06
U014403,1,3,TikTok Ads,True,False,2026-03-30
U014403,2,3,Zalo Ads,False,False,2026-03-30
U014403,3,3,Google Ads,False,True,2026-03-30
U014404,1,2,Zalo Ads,True,False,2026-03-01
U014404,2,2,Google Ads,False,True,2026-03-01
U014405,1,2,Facebook Ads,True,False,2026-04-11
U014405,2,2,Google Ads,False,True,2026-04-11
U014406,1,1,Google Ads,True,True,2026-04-10
U014407,1,1,Google Ads,True,True,2026-04-18
U014408,1,4,Facebook Ads,True,False,2026-03-12
U014408,2,4,TikTok Ads,False,False,2026-03-12
U014408,3,4,Facebook Ads,False,False,2026-03-12
U014408,4,4,Google Ads,False,True,2026-03-12
U014409,1,2,Google Ads,True,False,2026-04-02
U014409,2,2,Google Ads,False,True,2026-04-02
U014410,1,1,Zalo Ads,True,True,2026-04-02
U014411,1,3,TikTok Ads,True,False,2026-03-13
U014411,2,3,Facebook Ads,False,False,2026-03-13
U014411,3,3,Facebook Ads,False,True,2026-03-13
U014412,1,3,Facebook Ads,True,False,2026-03-31
U014412,2,3,Zalo Ads,False,False,2026-03-31
U014412,3,3,Google Ads,False,True,2026-03-31
U014413,1,2,Zalo Ads,True,False,2026-04-14
U014413,2,2,TikTok Ads,False,True,2026-04-14
U014414,1,2,Google Ads,True,False,2026-04-09
U014414,2,2,TikTok Ads,False,True,2026-04-09
U014415,1,4,Zalo Ads,True,False,2026-04-08
U014415,2,4,Zalo Ads,False,False,2026-04-08
U014415,3,4,Facebook Ads,False,False,2026-04-08
U014415,4,4,Google Ads,False,True,2026-04-08
U014416,1,3,Facebook Ads,True,False,2026-03-16
U014416,2,3,Google Ads,False,False,2026-03-16
U014416,3,3,Zalo Ads,False,True,2026-03-16
U014417,1,2,TikTok Ads,True,False,2026-04-09
U014417,2,2,TikTok Ads,False,True,2026-04-09
U014418,1,3,TikTok Ads,True,False,2026-03-11
U014418,2,3,Google Ads,False,False,2026-03-11
U014418,3,3,Google Ads,False,True,2026-03-11
U014419,1,1,Google Ads,True,True,2026-03-26
U014420,1,4,Facebook Ads,True,False,2026-04-25
U014420,2,4,Google Ads,False,False,2026-04-25
U014420,3,4,Google Ads,False,False,2026-04-25
U014420,4,4,Google Ads,False,True,2026-04-25
U014421,1,4,Google Ads,True,False,2026-04-24
U014421,2,4,TikTok Ads,False,False,2026-04-24
U014421,3,4,Facebook Ads,False,False,2026-04-24
U014421,4,4,Google Ads,False,True,2026-04-24
U014422,1,2,Facebook Ads,True,False,2026-04-22
U014422,2,2,Zalo Ads,False,True,2026-04-22
U014423,1,3,TikTok Ads,True,False,2026-04-24
U014423,2,3,TikTok Ads,False,False,2026-04-24
U014423,3,3,Zalo Ads,False,True,2026-04-24
U014424,1,2,Facebook Ads,True,False,2026-04-12
U014424,2,2,Zalo Ads,False,True,2026-04-12
U014425,1,2,TikTok Ads,True,False,2026-04-20
U014425,2,2,Google Ads,False,True,2026-04-20
U014426,1,4,TikTok Ads,True,False,2026-04-07
U014426,2,4,TikTok Ads,False,False,2026-04-07
U014426,3,4,Google Ads,False,False,2026-04-07
U014426,4,4,Zalo Ads,False,True,2026-04-07
U014427,1,3,Facebook Ads,True,False,2026-03-04
U014427,2,3,Facebook Ads,False,False,2026-03-04
U014427,3,3,Google Ads,False,True,2026-03-04
U014428,1,3,Google Ads,True,False,2026-04-27
U014428,2,3,Google Ads,False,False,2026-04-27
U014428,3,3,Zalo Ads,False,True,2026-04-27
U014429,1,1,Google Ads,True,True,2026-03-31
U014430,1,1,Google Ads,True,True,2026-04-20
U014431,1,1,Google Ads,True,True,2026-04-01
U014432,1,2,TikTok Ads,True,False,2026-03-23
U014432,2,2,TikTok Ads,False,True,2026-03-23
U014433,1,3,Facebook Ads,True,False,2026-04-28
U014433,2,3,TikTok Ads,False,False,2026-04-28
U014433,3,3,Google Ads,False,True,2026-04-28
U014434,1,4,TikTok Ads,True,False,2026-04-26
U014434,2,4,Google Ads,False,False,2026-04-26
U014434,3,4,Facebook Ads,False,False,2026-04-26
U014434,4,4,TikTok Ads,False,True,2026-04-26
U014435,1,2,Facebook Ads,True,False,2026-04-26
U014435,2,2,Google Ads,False,True,2026-04-26
U014436,1,2,Facebook Ads,True,False,2026-03-28
U014436,2,2,Google Ads,False,True,2026-03-28
U014437,1,2,Zalo Ads,True,False,2026-03-17
U014437,2,2,Google Ads,False,True,2026-03-17
U014438,1,3,Facebook Ads,True,False,2026-04-28
U014438,2,3,Zalo Ads,False,False,2026-04-28
U014438,3,3,Google Ads,False,True,2026-04-28
U014439,1,2,Facebook Ads,True,False,2026-03-23
U014439,2,2,Zalo Ads,False,True,2026-03-23
U014440,1,3,Facebook Ads,True,False,2026-04-29
U014440,2,3,TikTok Ads,False,False,2026-04-29
U014440,3,3,Facebook Ads,False,True,2026-04-29
U014441,1,2,TikTok Ads,True,False,2026-03-01
U014441,2,2,Google Ads,False,True,2026-03-01
U014442,1,4,TikTok Ads,True,False,2026-03-28
U014442,2,4,Facebook Ads,False,False,2026-03-28
U014442,3,4,Google Ads,False,False,2026-03-28
U014442,4,4,TikTok Ads,False,True,2026-03-28
U014443,1,2,Facebook Ads,True,False,2026-04-05
U014443,2,2,TikTok Ads,False,True,2026-04-05
U014444,1,2,Facebook Ads,True,False,2026-04-03
U014444,2,2,Google Ads,False,True,2026-04-03
U014445,1,3,TikTok Ads,True,False,2026-03-25
U014445,2,3,Facebook Ads,False,False,2026-03-25
U014445,3,3,Google Ads,False,True,2026-03-25
U014446,1,4,TikTok Ads,True,False,2026-04-11
U014446,2,4,Facebook Ads,False,False,2026-04-11
U014446,3,4,Google Ads,False,False,2026-04-11
U014446,4,4,Google Ads,False,True,2026-04-11
U014447,1,1,Facebook Ads,True,True,2026-03-29
U014448,1,2,TikTok Ads,True,False,2026-04-28
U014448,2,2,Google Ads,False,True,2026-04-28
U014449,1,1,Google Ads,True,True,2026-04-26
U014450,1,3,TikTok Ads,True,False,2026-03-06
U014450,2,3,Zalo Ads,False,False,2026-03-06
U014450,3,3,Google Ads,False,True,2026-03-06
U014451,1,4,Facebook Ads,True,False,2026-03-22
U014451,2,4,TikTok Ads,False,False,2026-03-22
U014451,3,4,Google Ads,False,False,2026-03-22
U014451,4,4,Google Ads,False,True,2026-03-22
U014452,1,2,TikTok Ads,True,False,2026-04-29
U014452,2,2,Google Ads,False,True,2026-04-29
U014453,1,2,Facebook Ads,True,False,2026-04-02
U014453,2,2,Google Ads,False,True,2026-04-02
U014454,1,4,Facebook Ads,True,False,2026-04-20
U014454,2,4,Facebook Ads,False,False,2026-04-20
U014454,3,4,Zalo Ads,False,False,2026-04-20
U014454,4,4,Google Ads,False,True,2026-04-20
U014455,1,2,TikTok Ads,True,False,2026-04-12
U014455,2,2,Google Ads,False,True,2026-04-12
U014456,1,3,TikTok Ads,True,False,2026-04-21
U014456,2,3,TikTok Ads,False,False,2026-04-21
U014456,3,3,Google Ads,False,True,2026-04-21
U014457,1,3,Facebook Ads,True,False,2026-04-27
U014457,2,3,TikTok Ads,False,False,2026-04-27
U014457,3,3,Facebook Ads,False,True,2026-04-27
U014458,1,4,Facebook Ads,True,False,2026-04-05
U014458,2,4,Zalo Ads,False,False,2026-04-05
U014458,3,4,Google Ads,False,False,2026-04-05
U014458,4,4,Google Ads,False,True,2026-04-05
U014459,1,2,TikTok Ads,True,False,2026-04-10
U014459,2,2,Facebook Ads,False,True,2026-04-10
U014460,1,1,Facebook Ads,True,True,2026-03-17
U014461,1,2,Facebook Ads,True,False,2026-04-23
U014461,2,2,TikTok Ads,False,True,2026-04-23
U014462,1,1,Facebook Ads,True,True,2026-03-21
U014463,1,3,TikTok Ads,True,False,2026-04-12
U014463,2,3,Zalo Ads,False,False,2026-04-12
U014463,3,3,Facebook Ads,False,True,2026-04-12
U014464,1,2,TikTok Ads,True,False,2026-04-29
U014464,2,2,Google Ads,False,True,2026-04-29
U014465,1,2,Facebook Ads,True,False,2026-03-20
U014465,2,2,Google Ads,False,True,2026-03-20
U014466,1,3,Facebook Ads,True,False,2026-03-18
U014466,2,3,Zalo Ads,False,False,2026-03-18
U014466,3,3,Zalo Ads,False,True,2026-03-18
U014467,1,4,TikTok Ads,True,False,2026-03-26
U014467,2,4,Facebook Ads,False,False,2026-03-26
U014467,3,4,Zalo Ads,False,False,2026-03-26
U014467,4,4,Google Ads,False,True,2026-03-26
U014468,1,1,TikTok Ads,True,True,2026-04-12
U014469,1,1,Google Ads,True,True,2026-04-14
U014470,1,3,Zalo Ads,True,False,2026-04-17
U014470,2,3,Zalo Ads,False,False,2026-04-17
U014470,3,3,TikTok Ads,False,True,2026-04-17
U014471,1,4,Facebook Ads,True,False,2026-04-04
U014471,2,4,Zalo Ads,False,False,2026-04-04
U014471,3,4,Google Ads,False,False,2026-04-04
U014471,4,4,Zalo Ads,False,True,2026-04-04
U014472,1,2,Facebook Ads,True,False,2026-03-18
U014472,2,2,Zalo Ads,False,True,2026-03-18
U014473,1,4,Facebook Ads,True,False,2026-03-18
U014473,2,4,TikTok Ads,False,False,2026-03-18
U014473,3,4,Google Ads,False,False,2026-03-18
U014473,4,4,Zalo Ads,False,True,2026-03-18
U014474,1,2,TikTok Ads,True,False,2026-04-10
U014474,2,2,Google Ads,False,True,2026-04-10
U014475,1,3,TikTok Ads,True,False,2026-03-12
U014475,2,3,Zalo Ads,False,False,2026-03-12
U014475,3,3,Facebook Ads,False,True,2026-03-12
U014476,1,1,Google Ads,True,True,2026-03-09
U014477,1,3,Facebook Ads,True,False,2026-03-30
U014477,2,3,Zalo Ads,False,False,2026-03-30
U014477,3,3,Google Ads,False,True,2026-03-30
U014478,1,3,Facebook Ads,True,False,2026-03-07
U014478,2,3,Facebook Ads,False,False,2026-03-07
U014478,3,3,Google Ads,False,True,2026-03-07
U014479,1,2,Facebook Ads,True,False,2026-03-26
U014479,2,2,Google Ads,False,True,2026-03-26
U014480,1,2,Facebook Ads,True,False,2026-04-06
U014480,2,2,Google Ads,False,True,2026-04-06
U014481,1,1,Facebook Ads,True,True,2026-04-04
U014482,1,2,Facebook Ads,True,False,2026-04-06
U014482,2,2,Google Ads,False,True,2026-04-06
U014483,1,1,Google Ads,True,True,2026-04-05
U014484,1,1,Zalo Ads,True,True,2026-03-23
U014485,1,2,TikTok Ads,True,False,2026-03-19
U014485,2,2,TikTok Ads,False,True,2026-03-19
U014486,1,1,Zalo Ads,True,True,2026-04-09
U014487,1,1,Facebook Ads,True,True,2026-04-02
U014488,1,3,Facebook Ads,True,False,2026-04-20
U014488,2,3,TikTok Ads,False,False,2026-04-20
U014488,3,3,TikTok Ads,False,True,2026-04-20
U014489,1,1,Facebook Ads,True,True,2026-03-23
U014490,1,2,TikTok Ads,True,False,2026-03-22
U014490,2,2,TikTok Ads,False,True,2026-03-22
U014491,1,3,TikTok Ads,True,False,2026-03-13
U014491,2,3,Google Ads,False,False,2026-03-13
U014491,3,3,TikTok Ads,False,True,2026-03-13
U014492,1,2,Facebook Ads,True,False,2026-03-21
U014492,2,2,TikTok Ads,False,True,2026-03-21
U014493,1,1,Facebook Ads,True,True,2026-04-03
U014494,1,2,Facebook Ads,True,False,2026-03-12
U014494,2,2,Zalo Ads,False,True,2026-03-12
U014495,1,1,Facebook Ads,True,True,2026-03-12
U014496,1,3,Google Ads,True,False,2026-04-30
U014496,2,3,Zalo Ads,False,False,2026-04-30
U014496,3,3,Zalo Ads,False,True,2026-04-30
U014497,1,4,Facebook Ads,True,False,2026-04-23
U014497,2,4,Google Ads,False,False,2026-04-23
U014497,3,4,Facebook Ads,False,False,2026-04-23
U014497,4,4,Zalo Ads,False,True,2026-04-23
U014498,1,1,Google Ads,True,True,2026-04-17
U014499,1,2,TikTok Ads,True,False,2026-03-20
U014499,2,2,Google Ads,False,True,2026-03-20
U014500,1,4,Facebook Ads,True,False,2026-03-10
U014500,2,4,Google Ads,False,False,2026-03-10
U014500,3,4,Zalo Ads,False,False,2026-03-10
U014500,4,4,Google Ads,False,True,2026-03-10
U014501,1,2,TikTok Ads,True,False,2026-04-02
U014501,2,2,Google Ads,False,True,2026-04-02
U014502,1,1,Facebook Ads,True,True,2026-03-06
U014503,1,2,Zalo Ads,True,False,2026-03-27
U014503,2,2,Google Ads,False,True,2026-03-27
U014504,1,4,TikTok Ads,True,False,2026-04-23
U014504,2,4,Zalo Ads,False,False,2026-04-23
U014504,3,4,Facebook Ads,False,False,2026-04-23
U014504,4,4,Google Ads,False,True,2026-04-23
U014505,1,1,Facebook Ads,True,True,2026-03-08
U014506,1,3,TikTok Ads,True,False,2026-04-13
U014506,2,3,TikTok Ads,False,False,2026-04-13
U014506,3,3,Zalo Ads,False,True,2026-04-13
U014507,1,3,TikTok Ads,True,False,2026-04-26
U014507,2,3,Google Ads,False,False,2026-04-26
U014507,3,3,Google Ads,False,True,2026-04-26
U014508,1,2,Facebook Ads,True,False,2026-04-17
U014508,2,2,Zalo Ads,False,True,2026-04-17
U014509,1,2,Facebook Ads,True,False,2026-04-05
U014509,2,2,Google Ads,False,True,2026-04-05
U014510,1,1,Zalo Ads,True,True,2026-03-05
U014511,1,3,TikTok Ads,True,False,2026-04-14
U014511,2,3,Zalo Ads,False,False,2026-04-14
U014511,3,3,TikTok Ads,False,True,2026-04-14
U014512,1,2,TikTok Ads,True,False,2026-03-07
U014512,2,2,Zalo Ads,False,True,2026-03-07
U014513,1,1,Facebook Ads,True,True,2026-03-23
U014514,1,4,Facebook Ads,True,False,2026-03-16
U014514,2,4,Facebook Ads,False,False,2026-03-16
U014514,3,4,Zalo Ads,False,False,2026-03-16
U014514,4,4,Zalo Ads,False,True,2026-03-16
U014515,1,1,Google Ads,True,True,2026-04-03
U014516,1,1,Facebook Ads,True,True,2026-03-08
U014517,1,3,Facebook Ads,True,False,2026-03-30
U014517,2,3,Google Ads,False,False,2026-03-30
U014517,3,3,Google Ads,False,True,2026-03-30
U014518,1,1,TikTok Ads,True,True,2026-03-10
U014519,1,1,Google Ads,True,True,2026-03-05
U014520,1,1,Google Ads,True,True,2026-04-04
U014521,1,1,Google Ads,True,True,2026-03-01
U014522,1,3,Facebook Ads,True,False,2026-04-15
U014522,2,3,Zalo Ads,False,False,2026-04-15
U014522,3,3,TikTok Ads,False,True,2026-04-15
U014523,1,2,Facebook Ads,True,False,2026-04-15
U014523,2,2,TikTok Ads,False,True,2026-04-15
U014524,1,1,Google Ads,True,True,2026-03-18
U014525,1,4,Facebook Ads,True,False,2026-03-02
U014525,2,4,TikTok Ads,False,False,2026-03-02
U014525,3,4,TikTok Ads,False,False,2026-03-02
U014525,4,4,Zalo Ads,False,True,2026-03-02
U014526,1,1,Google Ads,True,True,2026-04-08
U014527,1,2,TikTok Ads,True,False,2026-04-10
U014527,2,2,Facebook Ads,False,True,2026-04-10
U014528,1,4,Google Ads,True,False,2026-03-04
U014528,2,4,Facebook Ads,False,False,2026-03-04
U014528,3,4,Google Ads,False,False,2026-03-04
U014528,4,4,Facebook Ads,False,True,2026-03-04
U014529,1,1,Google Ads,True,True,2026-04-26
U014530,1,3,Facebook Ads,True,False,2026-03-31
U014530,2,3,Zalo Ads,False,False,2026-03-31
U014530,3,3,Google Ads,False,True,2026-03-31
U014531,1,1,Google Ads,True,True,2026-03-29
U014532,1,2,TikTok Ads,True,False,2026-03-05
U014532,2,2,Google Ads,False,True,2026-03-05
U014533,1,2,TikTok Ads,True,False,2026-04-05
U014533,2,2,Google Ads,False,True,2026-04-05
U014534,1,4,TikTok Ads,True,False,2026-04-21
U014534,2,4,Facebook Ads,False,False,2026-04-21
U014534,3,4,Zalo Ads,False,False,2026-04-21
U014534,4,4,Zalo Ads,False,True,2026-04-21
U014535,1,2,Facebook Ads,True,False,2026-04-30
U014535,2,2,Facebook Ads,False,True,2026-04-30
U014536,1,4,TikTok Ads,True,False,2026-03-07
U014536,2,4,TikTok Ads,False,False,2026-03-07
U014536,3,4,Facebook Ads,False,False,2026-03-07
U014536,4,4,Zalo Ads,False,True,2026-03-07
U014537,1,2,Facebook Ads,True,False,2026-03-22
U014537,2,2,Facebook Ads,False,True,2026-03-22
U014538,1,2,Facebook Ads,True,False,2026-03-16
U014538,2,2,TikTok Ads,False,True,2026-03-16
U014539,1,1,Zalo Ads,True,True,2026-03-25
U014540,1,2,Facebook Ads,True,False,2026-03-18
U014540,2,2,TikTok Ads,False,True,2026-03-18
U014541,1,2,TikTok Ads,True,False,2026-03-28
U014541,2,2,Google Ads,False,True,2026-03-28
U014542,1,2,Facebook Ads,True,False,2026-04-19
U014542,2,2,TikTok Ads,False,True,2026-04-19
U014543,1,1,Google Ads,True,True,2026-03-03
U014544,1,1,Google Ads,True,True,2026-03-04
U014545,1,4,Facebook Ads,True,False,2026-03-01
U014545,2,4,Google Ads,False,False,2026-03-01
U014545,3,4,Zalo Ads,False,False,2026-03-01
U014545,4,4,Zalo Ads,False,True,2026-03-01
U014546,1,3,TikTok Ads,True,False,2026-03-12
U014546,2,3,Facebook Ads,False,False,2026-03-12
U014546,3,3,Google Ads,False,True,2026-03-12
U014547,1,2,Facebook Ads,True,False,2026-03-25
U014547,2,2,Facebook Ads,False,True,2026-03-25
U014548,1,1,Google Ads,True,True,2026-04-12
U014549,1,3,Facebook Ads,True,False,2026-04-23
U014549,2,3,Zalo Ads,False,False,2026-04-23
U014549,3,3,Google Ads,False,True,2026-04-23
U014550,1,3,Google Ads,True,False,2026-03-24
U014550,2,3,Google Ads,False,False,2026-03-24
U014550,3,3,Zalo Ads,False,True,2026-03-24
U014551,1,3,Facebook Ads,True,False,2026-03-28
U014551,2,3,Zalo Ads,False,False,2026-03-28
U014551,3,3,Google Ads,False,True,2026-03-28
U014552,1,1,Google Ads,True,True,2026-04-19
U014553,1,2,TikTok Ads,True,False,2026-03-02
U014553,2,2,Google Ads,False,True,2026-03-02
U014554,1,3,TikTok Ads,True,False,2026-04-10
U014554,2,3,Zalo Ads,False,False,2026-04-10
U014554,3,3,Zalo Ads,False,True,2026-04-10
U014555,1,2,Facebook Ads,True,False,2026-03-13
U014555,2,2,Google Ads,False,True,2026-03-13
U014556,1,1,Google Ads,True,True,2026-03-18
U014557,1,3,TikTok Ads,True,False,2026-04-24
U014557,2,3,Facebook Ads,False,False,2026-04-24
U014557,3,3,TikTok Ads,False,True,2026-04-24
U014558,1,1,Facebook Ads,True,True,2026-03-27
U014559,1,4,Google Ads,True,False,2026-04-16
U014559,2,4,Zalo Ads,False,False,2026-04-16
U014559,3,4,Facebook Ads,False,False,2026-04-16
U014559,4,4,Google Ads,False,True,2026-04-16
U014560,1,1,Facebook Ads,True,True,2026-04-18
U014561,1,3,TikTok Ads,True,False,2026-03-15
U014561,2,3,Zalo Ads,False,False,2026-03-15
U014561,3,3,Facebook Ads,False,True,2026-03-15
U014562,1,3,TikTok Ads,True,False,2026-04-13
U014562,2,3,Zalo Ads,False,False,2026-04-13
U014562,3,3,Google Ads,False,True,2026-04-13
U014563,1,2,Facebook Ads,True,False,2026-03-03
U014563,2,2,Google Ads,False,True,2026-03-03
U014564,1,1,Google Ads,True,True,2026-03-30
U014565,1,1,Google Ads,True,True,2026-04-26
U014566,1,2,Facebook Ads,True,False,2026-04-22
U014566,2,2,Google Ads,False,True,2026-04-22
U014567,1,1,TikTok Ads,True,True,2026-04-18
U014568,1,4,TikTok Ads,True,False,2026-04-16
U014568,2,4,TikTok Ads,False,False,2026-04-16
U014568,3,4,Facebook Ads,False,False,2026-04-16
U014568,4,4,Zalo Ads,False,True,2026-04-16
U014569,1,3,Facebook Ads,True,False,2026-04-29
U014569,2,3,Google Ads,False,False,2026-04-29
U014569,3,3,Google Ads,False,True,2026-04-29
U014570,1,1,Facebook Ads,True,True,2026-04-06
U014571,1,1,Google Ads,True,True,2026-03-03
U014572,1,3,Zalo Ads,True,False,2026-04-02
U014572,2,3,Zalo Ads,False,False,2026-04-02
U014572,3,3,Zalo Ads,False,True,2026-04-02
U014573,1,2,Facebook Ads,True,False,2026-03-03
U014573,2,2,Google Ads,False,True,2026-03-03
U014574,1,1,Google Ads,True,True,2026-03-11
U014575,1,3,TikTok Ads,True,False,2026-03-16
U014575,2,3,TikTok Ads,False,False,2026-03-16
U014575,3,3,Zalo Ads,False,True,2026-03-16
U014576,1,1,Facebook Ads,True,True,2026-03-17
U014577,1,2,Google Ads,True,False,2026-04-05
U014577,2,2,Google Ads,False,True,2026-04-05
U014578,1,1,Google Ads,True,True,2026-03-26
U014579,1,1,Facebook Ads,True,True,2026-04-22
U014580,1,4,Google Ads,True,False,2026-03-17
U014580,2,4,Zalo Ads,False,False,2026-03-17
U014580,3,4,Facebook Ads,False,False,2026-03-17
U014580,4,4,Zalo Ads,False,True,2026-03-17
U014581,1,3,Facebook Ads,True,False,2026-03-16
U014581,2,3,TikTok Ads,False,False,2026-03-16
U014581,3,3,Zalo Ads,False,True,2026-03-16
U014582,1,1,Facebook Ads,True,True,2026-04-22
U014583,1,3,TikTok Ads,True,False,2026-04-08
U014583,2,3,Zalo Ads,False,False,2026-04-08
U014583,3,3,Zalo Ads,False,True,2026-04-08
U014584,1,3,TikTok Ads,True,False,2026-03-22
U014584,2,3,Google Ads,False,False,2026-03-22
U014584,3,3,Google Ads,False,True,2026-03-22
U014585,1,1,Google Ads,True,True,2026-03-06
U014586,1,2,Facebook Ads,True,False,2026-04-14
U014586,2,2,Google Ads,False,True,2026-04-14
U014587,1,1,Zalo Ads,True,True,2026-04-21
U014588,1,1,Google Ads,True,True,2026-03-14
U014589,1,1,Google Ads,True,True,2026-04-24
